applicant_id,month,due_date,paid_date,borrower_type
169,12,2024-12-02,2024-11-27,good
170,1,2024-01-02,2023-12-18,good
170,2,2024-02-02,2024-01-28,good
170,3,2024-03-02,2024-02-19,good
170,4,2024-04-02,2024-03-23,good
170,5,2024-05-02,2024-04-20,good
170,6,2024-06-02,2024-05-23,good
170,7,2024-07-02,2024-06-27,good
170,8,2024-08-02,2024-07-25,good
170,9,2024-09-02,2024-08-21,good
170,10,2024-10-02,2024-09-29,good
170,11,2024-11-02,2024-10-30,good
170,12,2024-12-02,2024-11-29,good
171,1,2024-01-02,2023-12-25,good
171,2,2024-02-02,2024-02-02,good
171,3,2024-03-02,2024-02-26,good
171,4,2024-04-02,2024-03-18,good
171,5,2024-05-02,2024-04-17,good
171,6,2024-06-02,2024-05-25,good
171,7,2024-07-02,2024-06-29,good
171,8,2024-08-02,2024-07-25,good
171,9,2024-09-02,2024-08-25,good
171,10,2024-10-02,2024-09-20,good
171,11,2024-11-02,2024-10-26,good
171,12,2024-12-02,2024-11-27,good
172,1,2024-01-02,2023-12-28,good
172,2,2024-02-02,2024-02-01,good
172,3,2024-03-02,2024-02-19,good
172,4,2024-04-02,2024-03-25,good
172,5,2024-05-02,2024-04-22,good
172,6,2024-06-02,2024-05-28,good
172,7,2024-07-02,2024-06-25,good
172,8,2024-08-02,2024-07-26,good
172,9,2024-09-02,2024-08-28,good
172,10,2024-10-02,2024-09-22,good
172,11,2024-11-02,2024-10-30,good
172,12,2024-12-02,2024-11-24,good
173,1,2024-01-02,2023-12-26,good
173,2,2024-02-02,2024-01-28,good
173,3,2024-03-02,2024-02-21,good
173,4,2024-04-02,2024-03-30,good
173,5,2024-05-02,2024-04-29,good
173,6,2024-06-02,2024-05-23,good
173,7,2024-07-02,2024-07-02,good
173,8,2024-08-02,2024-07-21,good
173,9,2024-09-02,2024-08-21,good
173,10,2024-10-02,2024-09-20,good
173,11,2024-11-02,2024-10-30,good
173,12,2024-12-02,2024-11-25,good
174,1,2024-01-02,2023-12-25,good
174,2,2024-02-02,2024-01-26,good
174,3,2024-03-02,2024-02-16,good
174,4,2024-04-02,2024-03-30,good
174,5,2024-05-02,2024-04-27,good
174,6,2024-06-02,2024-05-25,good
174,7,2024-07-02,2024-07-01,good
174,8,2024-08-02,2024-07-25,good
174,9,2024-09-02,2024-09-02,good
174,10,2024-10-02,2024-09-25,good
174,11,2024-11-02,2024-10-26,good
174,12,2024-12-02,2024-11-20,good
175,1,2024-01-02,2024-01-17,risky
175,2,2024-02-02,2024-02-07,risky
175,3,2024-03-02,2024-03-02,risky
175,4,2024-04-02,2024-05-02,risky
175,5,2024-05-02,2024-05-17,risky
175,6,2024-06-02,2024-07-02,risky
175,7,2024-07-02,2024-08-16,risky
175,8,2024-08-02,2024-08-07,risky
175,9,2024-09-02,2024-10-02,risky
175,10,2024-10-02,2024-10-07,risky
175,11,2024-11-02,2024-12-17,risky
175,12,2024-12-02,2025-01-16,risky
176,1,2024-01-02,2023-12-28,good
176,2,2024-02-02,2024-01-23,good
176,3,2024-03-02,2024-02-23,good
176,4,2024-04-02,2024-03-28,good
176,5,2024-05-02,2024-04-24,good
176,6,2024-06-02,2024-05-23,good
176,7,2024-07-02,2024-06-24,good
176,8,2024-08-02,2024-07-28,good
176,9,2024-09-02,2024-08-23,good
176,10,2024-10-02,2024-09-20,good
176,11,2024-11-02,2024-10-28,good
176,12,2024-12-02,2024-11-27,good
177,1,2024-01-02,2023-12-21,good
177,2,2024-02-02,2024-01-21,good
177,3,2024-03-02,2024-02-21,good
177,4,2024-04-02,2024-03-25,good
177,5,2024-05-02,2024-04-27,good
177,6,2024-06-02,2024-05-26,good
177,7,2024-07-02,2024-06-25,good
177,8,2024-08-02,2024-07-23,good
177,9,2024-09-02,2024-08-28,good
177,10,2024-10-02,2024-09-24,good
177,11,2024-11-02,2024-11-01,good
177,12,2024-12-02,2024-11-25,good
178,1,2024-01-02,2023-12-26,good
178,2,2024-02-02,2024-01-23,good
178,3,2024-03-02,2024-02-24,good
178,4,2024-04-02,2024-03-18,good
178,5,2024-05-02,2024-04-20,good
178,6,2024-06-02,2024-05-30,good
178,7,2024-07-02,2024-06-20,good
178,8,2024-08-02,2024-07-28,good
178,9,2024-09-02,2024-08-23,good
178,10,2024-10-02,2024-09-25,good
178,11,2024-11-02,2024-10-26,good
178,12,2024-12-02,2024-11-24,good
179,1,2024-01-02,2023-12-21,good
179,2,2024-02-02,2024-01-18,good
179,3,2024-03-02,2024-02-21,good
179,4,2024-04-02,2024-03-26,good
179,5,2024-05-02,2024-04-29,good
179,6,2024-06-02,2024-05-30,good
179,7,2024-07-02,2024-06-27,good
179,8,2024-08-02,2024-07-28,good
179,9,2024-09-02,2024-08-26,good
179,10,2024-10-02,2024-09-22,good
179,11,2024-11-02,2024-10-30,good
179,12,2024-12-02,2024-11-25,good
180,1,2024-01-02,2023-12-21,good
180,2,2024-02-02,2024-01-25,good
180,3,2024-03-02,2024-02-23,good
180,4,2024-04-02,2024-03-30,good
180,5,2024-05-02,2024-04-24,good
180,6,2024-06-02,2024-05-23,good
180,7,2024-07-02,2024-07-01,good
180,8,2024-08-02,2024-07-21,good
180,9,2024-09-02,2024-08-25,good
180,10,2024-10-02,2024-09-17,good
180,11,2024-11-02,2024-10-28,good
180,12,2024-12-02,2024-11-29,good
181,1,2024-01-02,2023-12-30,good
181,2,2024-02-02,2024-01-23,good
181,3,2024-03-02,2024-02-28,good
181,4,2024-04-02,2024-03-28,good
181,5,2024-05-02,2024-04-27,good
181,6,2024-06-02,2024-05-18,good
181,7,2024-07-02,2024-07-01,good
181,8,2024-08-02,2024-07-28,good
181,9,2024-09-02,2024-08-23,good
181,10,2024-10-02,2024-09-27,good
181,11,2024-11-02,2024-10-23,good
181,12,2024-12-02,2024-11-29,good
182,1,2024-01-02,2023-12-28,good
182,2,2024-02-02,2024-01-25,good
182,3,2024-03-02,2024-02-16,good
182,4,2024-04-02,2024-03-21,good
182,5,2024-05-02,2024-04-17,good
182,6,2024-06-02,2024-05-25,good
182,7,2024-07-02,2024-06-22,good
182,8,2024-08-02,2024-07-26,good
182,9,2024-09-02,2024-08-23,good
182,10,2024-10-02,2024-09-22,good
182,11,2024-11-02,2024-10-28,good
182,12,2024-12-02,2024-11-17,good
183,1,2024-01-02,2024-02-16,risky
183,2,2024-02-02,2024-03-03,risky
183,3,2024-03-02,2024-04-01,risky
183,4,2024-04-02,2024-05-17,risky
183,5,2024-05-02,2024-05-07,risky
183,6,2024-06-02,2024-06-07,risky
183,7,2024-07-02,2024-07-07,risky
183,8,2024-08-02,2024-09-01,risky
183,9,2024-09-02,2024-09-02,risky
183,10,2024-10-02,2024-11-01,risky
183,11,2024-11-02,2025-01-01,risky
183,12,2024-12-02,2025-01-16,risky
184,1,2024-01-02,2023-12-18,good
184,2,2024-02-02,2024-01-28,good
184,3,2024-03-02,2024-02-24,good
184,4,2024-04-02,2024-03-21,good
184,5,2024-05-02,2024-04-17,good
184,6,2024-06-02,2024-05-30,good
184,7,2024-07-02,2024-06-25,good
184,8,2024-08-02,2024-07-28,good
184,9,2024-09-02,2024-08-30,good
184,10,2024-10-02,2024-09-25,good
184,11,2024-11-02,2024-10-25,good
184,12,2024-12-02,2024-11-24,good
185,1,2024-01-02,2023-12-25,good
185,2,2024-02-02,2024-01-28,good
185,3,2024-03-02,2024-02-24,good
185,4,2024-04-02,2024-03-30,good
185,5,2024-05-02,2024-04-24,good
185,6,2024-06-02,2024-05-26,good
185,7,2024-07-02,2024-06-25,good
185,8,2024-08-02,2024-07-26,good
185,9,2024-09-02,2024-08-28,good
185,10,2024-10-02,2024-09-20,good
185,11,2024-11-02,2024-10-25,good
185,12,2024-12-02,2024-11-20,good
186,1,2024-01-02,2023-12-25,good
186,2,2024-02-02,2024-01-26,good
186,3,2024-03-02,2024-03-01,good
186,4,2024-04-02,2024-03-26,good
186,5,2024-05-02,2024-04-27,good
186,6,2024-06-02,2024-05-25,good
186,7,2024-07-02,2024-06-25,good
186,8,2024-08-02,2024-07-18,good
186,9,2024-09-02,2024-08-23,good
186,10,2024-10-02,2024-09-22,good
186,11,2024-11-02,2024-10-25,good
186,12,2024-12-02,2024-11-17,good
187,1,2024-01-02,2023-12-23,good
187,2,2024-02-02,2024-02-01,good
187,3,2024-03-02,2024-02-21,good
187,4,2024-04-02,2024-03-25,good
187,5,2024-05-02,2024-04-20,good
187,6,2024-06-02,2024-05-26,good
187,7,2024-07-02,2024-06-22,good
187,8,2024-08-02,2024-07-21,good
187,9,2024-09-02,2024-08-25,good
187,10,2024-10-02,2024-09-17,good
187,11,2024-11-02,2024-10-18,good
187,12,2024-12-02,2024-11-20,good
188,1,2024-01-02,2023-12-21,good
188,2,2024-02-02,2024-01-23,good
188,3,2024-03-02,2024-02-26,good
188,4,2024-04-02,2024-03-26,good
188,5,2024-05-02,2024-04-24,good
188,6,2024-06-02,2024-05-23,good
188,7,2024-07-02,2024-06-29,good
188,8,2024-08-02,2024-07-23,good
188,9,2024-09-02,2024-08-18,good
188,10,2024-10-02,2024-09-25,good
188,11,2024-11-02,2024-10-21,good
188,12,2024-12-02,2024-11-22,good
189,1,2024-01-02,2023-12-30,good
189,2,2024-02-02,2024-01-25,good
189,3,2024-03-02,2024-02-26,good
189,4,2024-04-02,2024-04-02,good
189,5,2024-05-02,2024-04-20,good
189,6,2024-06-02,2024-05-23,good
189,7,2024-07-02,2024-06-22,good
189,8,2024-08-02,2024-07-25,good
189,9,2024-09-02,2024-08-25,good
189,10,2024-10-02,2024-09-29,good
189,11,2024-11-02,2024-10-28,good
189,12,2024-12-02,2024-11-25,good
190,1,2024-01-02,2023-12-28,good
190,2,2024-02-02,2024-02-01,good
190,3,2024-03-02,2024-02-26,good
190,4,2024-04-02,2024-03-18,good
190,5,2024-05-02,2024-04-25,good
190,6,2024-06-02,2024-05-18,good
190,7,2024-07-02,2024-06-22,good
190,8,2024-08-02,2024-07-18,good
190,9,2024-09-02,2024-08-26,good
190,10,2024-10-02,2024-09-25,good
190,11,2024-11-02,2024-10-21,good
190,12,2024-12-02,2024-11-22,good
191,1,2024-01-02,2023-12-23,good
191,2,2024-02-02,2024-01-21,good
191,3,2024-03-02,2024-02-23,good
191,4,2024-04-02,2024-03-28,good
191,5,2024-05-02,2024-04-17,good
191,6,2024-06-02,2024-05-18,good
191,7,2024-07-02,2024-06-22,good
191,8,2024-08-02,2024-07-30,good
191,9,2024-09-02,2024-08-26,good
191,10,2024-10-02,2024-09-25,good
191,11,2024-11-02,2024-10-23,good
191,12,2024-12-02,2024-11-25,good
192,1,2024-01-02,2023-12-26,good
192,2,2024-02-02,2024-01-30,good
192,3,2024-03-02,2024-02-24,good
192,4,2024-04-02,2024-03-30,good
192,5,2024-05-02,2024-04-27,good
192,6,2024-06-02,2024-05-21,good
192,7,2024-07-02,2024-06-29,good
192,8,2024-08-02,2024-07-18,good
192,9,2024-09-02,2024-08-25,good
192,10,2024-10-02,2024-09-20,good
192,11,2024-11-02,2024-10-18,good
192,12,2024-12-02,2024-11-24,good
193,1,2024-01-02,2023-12-25,good
193,2,2024-02-02,2024-01-26,good
193,3,2024-03-02,2024-02-16,good
193,4,2024-04-02,2024-03-21,good
193,5,2024-05-02,2024-04-25,good
193,6,2024-06-02,2024-05-23,good
193,7,2024-07-02,2024-06-27,good
193,8,2024-08-02,2024-07-26,good
193,9,2024-09-02,2024-08-28,good
193,10,2024-10-02,2024-09-25,good
193,11,2024-11-02,2024-10-25,good
193,12,2024-12-02,2024-11-25,good
194,1,2024-01-02,2023-12-23,good
194,2,2024-02-02,2024-01-28,good
194,3,2024-03-02,2024-02-23,good
194,4,2024-04-02,2024-03-28,good
194,5,2024-05-02,2024-04-27,good
194,6,2024-06-02,2024-05-30,good
194,7,2024-07-02,2024-06-29,good
194,8,2024-08-02,2024-07-25,good
194,9,2024-09-02,2024-08-23,good
194,10,2024-10-02,2024-09-25,good
194,11,2024-11-02,2024-10-23,good
194,12,2024-12-02,2024-11-25,good
195,1,2024-01-02,2024-01-17,mixed
195,2,2024-02-02,2024-01-25,mixed
195,3,2024-03-02,2024-03-11,mixed
195,4,2024-04-02,2024-04-16,mixed
195,5,2024-05-02,2024-04-24,mixed
195,6,2024-06-02,2024-06-13,mixed
195,7,2024-07-02,2024-07-11,mixed
195,8,2024-08-02,2024-08-14,mixed
195,9,2024-09-02,2024-09-13,mixed
195,10,2024-10-02,2024-09-24,mixed
195,11,2024-11-02,2024-11-17,mixed
195,12,2024-12-02,2024-12-17,mixed
196,1,2024-01-02,2024-01-17,risky
196,2,2024-02-02,2024-02-17,risky
196,3,2024-03-02,2024-03-17,risky
196,4,2024-04-02,2024-04-02,risky
196,5,2024-05-02,2024-05-17,risky
196,6,2024-06-02,2024-07-02,risky
196,7,2024-07-02,2024-08-01,risky
196,8,2024-08-02,2024-08-07,risky
196,9,2024-09-02,2024-10-17,risky
196,10,2024-10-02,2024-10-17,risky
196,11,2024-11-02,2024-12-17,risky
196,12,2024-12-02,2025-01-01,risky
197,1,2024-01-02,2023-12-21,good
197,2,2024-02-02,2024-01-21,good
197,3,2024-03-02,2024-03-01,good
197,4,2024-04-02,2024-03-21,good
197,5,2024-05-02,2024-05-01,good
197,6,2024-06-02,2024-05-25,good
197,7,2024-07-02,2024-06-20,good
197,8,2024-08-02,2024-07-18,good
197,9,2024-09-02,2024-08-21,good
197,10,2024-10-02,2024-09-29,good
197,11,2024-11-02,2024-10-25,good
197,12,2024-12-02,2024-11-22,good
198,1,2024-01-02,2023-12-21,good
198,2,2024-02-02,2024-01-25,good
198,3,2024-03-02,2024-02-19,good
198,4,2024-04-02,2024-03-28,good
198,5,2024-05-02,2024-04-22,good
198,6,2024-06-02,2024-05-23,good
198,7,2024-07-02,2024-06-24,good
198,8,2024-08-02,2024-07-25,good
198,9,2024-09-02,2024-09-02,good
198,10,2024-10-02,2024-09-24,good
198,11,2024-11-02,2024-10-18,good
198,12,2024-12-02,2024-11-25,good
199,1,2024-01-02,2023-12-18,good
199,2,2024-02-02,2024-02-01,good
199,3,2024-03-02,2024-02-26,good
199,4,2024-04-02,2024-04-02,good
199,5,2024-05-02,2024-04-24,good
199,6,2024-06-02,2024-05-25,good
199,7,2024-07-02,2024-06-20,good
199,8,2024-08-02,2024-07-21,good
199,9,2024-09-02,2024-08-28,good
199,10,2024-10-02,2024-09-22,good
199,11,2024-11-02,2024-10-28,good
199,12,2024-12-02,2024-11-27,good
